"scenario","policy","policy_param","crit","metric","currency","value"
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","admitted","mean",459.07
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","admitted","median",485
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","admitted","q25",347.75
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","admitted","q025",179.925
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","admitted","q75",574
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","admitted","q975",684
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died","mean",187.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died","median",197
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died","q25",141
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died","q025",70
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died","q75",234
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died","q975",287.025
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died_ly","mean",4098.4433927
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died_ly","median",4287.609
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died_ly","q25",3089.8573
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died_ly","q025",1526.6091575
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died_ly","q75",5115.372875
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_died_ly","q975",6281.5233475
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_surv","mean",271.57
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_surv","median",288
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_surv","q25",204
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_surv","q025",102.975
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_surv","q75",338
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","dch_surv","q975",408
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died","mean",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died","median",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died","q75",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died","q975",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died_ly","mean",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died_ly","median",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died_ly","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died_ly","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died_ly","q75",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_died_ly","q975",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_surv","mean",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_surv","median",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_surv","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_surv","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_surv","q75",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","int_surv","q975",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","occupancy","mean",7913.63824636082
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","occupancy","median",8294.16979418825
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","occupancy","q25",6151.66845818136
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","occupancy","q025",3584.95684140168
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","occupancy","q75",9632.45728196583
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","occupancy","q975",11411.3848428698
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died","mean",244.64
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died","median",147.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died","q25",34.75
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died","q75",356.75
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died","q975",995.05
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died_ly","mean",6333.6725393
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died_ly","median",3783.5716
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died_ly","q25",888.43645
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died_ly","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died_ly","q75",9199.674
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_died_ly","q975",25798.86401
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_surv","mean",2.511
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_surv","median",1
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_surv","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_surv","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_surv","q75",4
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","rej_surv","q975",12
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died","mean",432.14
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died","median",349.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died","q25",163
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died","q025",76
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died","q75",584
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died","q975",1263
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died_ly","mean",10432.115932
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died_ly","median",8073.41935
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died_ly","q25",3684.427125
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died_ly","q025",1655.84892
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died_ly","q75",14170.191575
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_died_ly","q975",31599.3438675
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_surv","mean",274.081
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_surv","median",290
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_surv","q25",205
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_surv","q025",102.975
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_surv","q75",342
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_TRUE","tot_surv","q975",418.025
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","admitted","mean",452.279
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","admitted","median",475
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","admitted","q25",337
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","admitted","q025",174.95
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","admitted","q75",564
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","admitted","q975",684
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died","mean",182.243
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died","median",190
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died","q25",137
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died","q025",68.975
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died","q75",228.25
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died","q975",282.025
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died_ly","mean",4129.1080427
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died_ly","median",4298.9089
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died_ly","q25",3088.8763
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died_ly","q025",1550.2582675
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died_ly","q75",5182.85705
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_died_ly","q975",6355.380405
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_surv","mean",270.031
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_surv","median",286
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_surv","q25",198
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_surv","q025",101
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_surv","q75",336
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","dch_surv","q975",408
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died","mean",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died","median",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died","q75",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died","q975",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died_ly","mean",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died_ly","median",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died_ly","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died_ly","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died_ly","q75",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_died_ly","q975",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_surv","mean",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_surv","median",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_surv","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_surv","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_surv","q75",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","int_surv","q975",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","occupancy","mean",7691.59107206538
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","occupancy","median",8151.8116516599
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","occupancy","q25",5851.31070773495
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","occupancy","q025",3350.2906599719
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","occupancy","q75",9425.22396553678
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","occupancy","q975",11241.1268493014
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died","mean",251.437
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died","median",157
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died","q25",41
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died","q025",6
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died","q75",362.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died","q975",979.15
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died_ly","mean",6220.9775158
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died_ly","median",3671.50725
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died_ly","q25",818.33125
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died_ly","q025",29.0118
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died_ly","q75",9030.406475
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_died_ly","q975",24996.9900875
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_surv","mean",2.505
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_surv","median",1
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_surv","q25",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_surv","q025",0
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_surv","q75",4
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","rej_surv","q975",11
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died","mean",433.68
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died","median",351.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died","q25",164.75
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died","q025",79.975
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died","q75",586.25
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died","q975",1256
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died_ly","mean",10350.0855585
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died_ly","median",8070.96855
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died_ly","q25",3700.052075
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died_ly","q025",1712.53204
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died_ly","q75",14056.3917
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_died_ly","q975",31105.408275
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_surv","mean",272.536
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_surv","median",288
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_surv","q25",199
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_surv","q025",101.975
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_surv","q75",340
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_TRUE_FALSE","tot_surv","q975",417.025
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","admitted","mean",404.222
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","admitted","median",425.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","admitted","q25",280.75
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","admitted","q025",144.975
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","admitted","q75",519
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","admitted","q975",636.05
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died","mean",143.442
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died","median",150.5
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died","q25",99
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died","q025",48
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died","q75",185
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died","q975",232.025
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died_ly","mean",3814.9106167
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died_ly","median",4016.08
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died_ly","q25",2632.95865
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died_ly","q025",1287.969665
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died_ly","q75",4903.2287
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_died_ly","q975",6134.476455
"cyclical",1,NA,"TRUE_TRUE_TRUE_TRUE_FALSE_FALSE","dch_surv","mean",260.774
